,Hospital Name,Title 1,Link 1,Population Health 1,Title 2,Link 2,Population Health 2,Title 3,Link 3,Population Health 3
117,ADVENTIST HEALTH HANFORD,Adventist Health Leadership Team,https://www.adventisthealth.org/about-us/leadership-team/,"none found 
",COPE Health Solutions,https://copehealthsolutions.com/,"unusual behavior notice 
",Adventist Medical Center – Hanford Adventist Medical Center-Selma,https://www.adventisthealth.org/documents/central-valley-network/hanford-selma-2017-community-health-plan-2016-update-annual-report.pdf,"Rebecca Russell, MPH, RD, Community Wellness Director 
"
118,DAMERON HOSPITAL,Crisis Care Guidelines | Dameron Hospital,http://www.dameronhospital.org/education-resources/crisis-care-guidelines/,Unable to generate because of 429 Resource has been exhausted (e.g. check quota).,Walk-in Wednesday Interviews for Registered Nurses (RNs ...,https://www.dameronhospital.org/calendar/events/walk-in-wednesdays/?calendardate=9%2F30%2F2020+1%3A00+PM+(PDT),Unable to generate because of 429 Resource has been exhausted (e.g. check quota).,Adventist Health to manage Dameron Hospital | Dameron Hospital,http://www.dameronhospital.org/about-us/news-center/adventist-health-to-manage-dameron-hospital/,Unable to generate because of 429 Resource has been exhausted (e.g. check quota).
119,USC VERDUGO HILLS HOSPITAL,Leadership | USC Verdugo Hills Hospital,https://uscvhh.org/about-us/leadership,Unable to generate because of 429 Resource has been exhausted (e.g. check quota).,Keck Medicine of USC hospitals earn LGBTQ Healthcare Equality ...,https://hscnews.usc.edu/keck-medicine-of-usc-hospitals-earn-lgbtq-healthcare-equality-leader-designation,Unable to generate because of 429 Resource has been exhausted (e.g. check quota).,Residency Program - Department of Emergency Medicine,https://keck.usc.edu/emergency-medicine/training-education/residency-program/,Unable to generate because of 429 Resource has been exhausted (e.g. check quota).
120,REGIONAL MEDICAL CENTER OF SAN JOSE,Our leadership team | Good Samaritan Hospital,https://goodsamsanjose.com/about/our-leadership-team.dot,Unable to generate because of 429 Resource has been exhausted (e.g. check quota).,Our Leadership | Arrowhead Regional Medical Center,https://www.arrowheadregional.org/about-us/our-leadership/,Unable to generate because of 429 Resource has been exhausted (e.g. check quota).,Community leaders ask State AG to intervene in San Jose trauma ...,https://www.nbcbayarea.com/news/local/attorney-general-rob-bonta-intervene-san-jose-trauma-center-closure/3548786/,Unable to generate because of 429 Resource has been exhausted (e.g. check quota).
121,VALLEY PRESBYTERIAN HOSPITAL,Adriana Velasco | Valley Presbyterian Hospital,https://www.valleypres.org/about-us/executive-leadership/adriana-velasco/,Unable to generate because of 429 Resource has been exhausted (e.g. check quota).,Division Leadership - Community and Population Health | NewYork ...,https://www.nyp.org/about/community-and-population-health/division-leadership,Unable to generate because of 429 Resource has been exhausted (e.g. check quota).,Gustavo Valdespino | Valley Presbyterian Hospital,https://www.valleypres.org/about-us/executive-leadership/gustavo-valdespino/,Unable to generate because of 429 Resource has been exhausted (e.g. check quota).
122,WOODLAND MEMORIAL HOSPITAL,Executive Leadership | Southern California | Dignity Health | Dignity ...,https://www.dignityhealth.org/socal/about-us/executive-leadership,Unable to generate because of 429 Resource has been exhausted (e.g. check quota).,Executive Leadership | Skagit Regional Health,https://www.skagitregionalhealth.org/about-us/executive-leadership-team,Unable to generate because of 429 Resource has been exhausted (e.g. check quota).,Woodland Memorial Hospital Announces New Vice President ...,https://www.dignityhealth.org/sacramento/about-us/press-center/woodland-memorial-hospital-announces-new-vice-president,Unable to generate because of 429 Resource has been exhausted (e.g. check quota).
123,TRI-CITY MEDICAL CENTER,Tri-City Medical Center Community,https://www.tricitymed.org/community/,"unusual behavior notice 
",Johnson City Medical Center | Ballad Health,https://www.balladhealth.org/locations/hospitals/johnson-city-medical-center,Unable to generate because of 429 Resource has been exhausted (e.g. check quota).,Untitled,https://www.tricitymed.org/wp-content/uploads/2023/10/agenda.packet.October.2023.FINAL_.pdf,Unable to generate because of 429 Resource has been exhausted (e.g. check quota).
124,ST BERNARDINE MEDICAL CENTER,Executive Leadership | Southern California | Dignity Health | Dignity ...,https://www.dignityhealth.org/socal/about-us/executive-leadership,Unable to generate because of 429 Resource has been exhausted (e.g. check quota).,Improving Population Health | CommonSpirit Health,https://www.commonspirit.org/physician-enterprise/improving-population-health,Unable to generate because of 429 Resource has been exhausted (e.g. check quota).,Executive Leadership | St. Joseph's Hospital & Medical Center ...,https://www.dignityhealth.org/arizona/locations/stjosephs/about-us/executive-leadership,Unable to generate because of 429 Resource has been exhausted (e.g. check quota).
125,NOVATO COMMUNITY HOSPITAL,Sutter Health Leadership,https://www.sutterhealth.org/about/leadership,"unusual behavior notice 
",Hospital Board & Members | MarinHealth | Greenbrae Hospital,https://www.mymarinhealth.org/about-us/hospital-board-members/,"none found 
",Novato Community Hospital | Sutter Health,https://www.sutterhealth.org/novato,"none found 
"
126,SAN GABRIEL VALLEY MEDICAL CENTER,2022 Community Health Needs Assessments (CHNA),https://about.kaiserpermanente.org/content/dam/kp/mykp/documents/reports/community-health/baldwin-park-chna-2022.pdf,"none found 
","San Gabriel Valley Medical Center, AHMC | Hospital in San Gabriel ...",https://ahmchealth.com/sgvmc/,"none found 
",Residency - Department of Family Medicine,https://keck.usc.edu/family-medicine/training-education/residency-program/,"none found 
"
127,ADVENTIST HEALTH AND RIDEOUT,Adventist Health Leadership Team,https://www.adventisthealth.org/about-us/leadership-team/,"none found 
",Our Leadership Team | Adventist Health Rideout,https://rideout.give.adventisthealth.org/our-leadership/,"none found 
",Adventist Health Rideout Meet Our CEO,https://www.adventisthealth.org/rideout/about-us/meet-our-ceo/,"none found 
"
128,SOUTHERN CALIFORNIA HOSPITAL AT HOLLYWOOD,About Southern California Hospital at Hollywood | Southern ...,https://www.sch-hollywood.com/about-us/about-southern-california-hospital-at-hollywood/,Unable to generate because of 429 Resource has been exhausted (e.g. check quota).,About Southern California Hospital at Culver City | Southern ...,https://www.sch-culvercity.com/about-us/about-southern-california-hospital-at-culver-city/,Unable to generate because of 429 Resource has been exhausted (e.g. check quota).,News | Southern California Hospital at Hollywood,https://www.sch-hollywood.com/news/,"unusual behavior notice 
"
129,PETALUMA VALLEY HOSPITAL,Our Leadership Team | Petaluma Health Center,https://phealthcenter.org/about-us/who-we-are/management-staff/,"unusual behavior notice 
","St. Joseph Health, Petaluma Valley Hospital FY18 - FY20 ...",https://www.providence.org/-/media/project/psjh/providence/socal/files/about/community-benefit/reports/pvh-chip-fy18-20.pdf?rev=071a6de15f5d43f4b13f92ef27d926fa&hash=6F7CB65124C3DFA2AB33B7C402CB7417,"unusual behavior notice 
",Petaluma Health Care District rebrands as 'Healthy Petaluma' - The ...,https://www.petaluma360.com/article/news/petaluma-health-care-district-rebrands-as-healthy-petaluma/,"unusual behavior notice 
"
130,KAISER FOUNDATION HOSPITAL - PANORAMA CITY,Kaiser Permanente Panorama City Medical Center 2022 Community ...,https://community.kp.org/downloads/panaroma-city-chna-2022.pdf,"none found 
",2016 Implementation Strategy Report,https://about.kaiserpermanente.org/content/dam/kp/mykp/documents/reports/community-health/KFH-Panorama-City-IS-Report.pdf,"none found 
",Job Opportunities at Kaiser Permanente,https://www.kaiserpermanentejobs.org/search-jobs,"none found 
"
131,KAISER FOUNDATION HOSPITAL - LOS ANGELES,Meet Our Leaders | Board of Directors | Executive Team,https://www.mlkch.org/our-leaders,"none found 
",2022 Community Health Needs Assessments (CHNA),https://about.kaiserpermanente.org/content/dam/kp/mykp/documents/reports/community-health/west-los-angeles-chna-2022.pdf,"none found 
",32 Clinicians Selected for Next Round of CHCF Leadership Program,https://www.chcf.org/blog/32-clinicians-selected-next-round-chcf-leadership-program/,"unusual behavior notice 
"
132,KAISER FOUNDATION HOSPITAL - DOWNEY,2022 Community Health Needs Assessments (CHNA),https://about.kaiserpermanente.org/content/dam/kp/mykp/documents/reports/community-health/downey-chna-2022.pdf,"none found 
",Internship Opportunities - Kaiser Permanente,https://www.kaiserpermanentejobs.org/internship-opportunities,"unusual behavior notice 
",Kaiser Permanente Downey Medical Center 2022 Implementation ...,https://about.kaiserpermanente.org/content/dam/kp/mykp/documents/reports/community-health/downey-is-2022.pdf,"none found 
"
133,KAISER FOUNDATION HOSPITAL FONTANA,2022 Community Health Needs Assessments (CHNA),https://about.kaiserpermanente.org/content/dam/kp/mykp/documents/reports/community-health/fontana-ontario-chna-2022.pdf,Unable to generate because of 429 Resource has been exhausted (e.g. check quota).,Job Opportunities at Kaiser Permanente,https://www.kaiserpermanentejobs.org/search-jobs,"none found 
",Family Medicine Fontana - Kaiser Permanente Residency Programs,https://residency-scal-kaiserpermanente.org/residency/familymedicine-fontana/,Unable to generate because of 429 Resource has been exhausted (e.g. check quota).
134,COMMUNITY HOSPITAL OF THE MONTEREY PENINSULA,"Montage Health Leadership | Monterey, CA",https://www.montagehealth.org/about/leadership/,"Liz Lorenzi, Vice President/Chief Operating Officer Aspire Health - Population Health Division 
",Monterey County Health Needs Collaborative | United Way ...,https://www.unitedwaymcca.org/HealthyMontereyCounty,"unusual behavior notice 
",Community Hospital of the Monterey Peninsula,https://www.montagehealth.org/locations/profile/community-hospital-monterey-peninsula/,"unusual behavior notice 
"
135,CITY OF HOPE HELFORD CLINICAL RESEARCH HOSPITAL,Leadership Team | City of Hope,https://www.cityofhope.org/about-city-of-hope/leadership-team,"none found 
",City of Hope | LinkedIn,https://www.linkedin.com/company/city-of-hope,"none found 
",Who We Are | Cancer Treatment Research Center| City of Hope,https://www.cityofhope.org/about-city-of-hope,"none found 
"
136,CALIFORNIA HOSPITAL MEDICAL CENTER LA,Northridge Hospital Medical Center | Southern California Hospitals ...,https://www.dignityhealth.org/socal/locations/northridgehospital,"Center for Healthier Communities, Population Health 
",Leadership Team | UC San Diego Health,https://health.ucsd.edu/about-us/leadership/,Unable to generate because of 429 Resource has been exhausted (e.g. check quota).,California Hospital Medical Center | Los Angeles Hospitals | Dignity ...,https://www.dignityhealth.org/socal/locations/californiahospital,Unable to generate because of 429 Resource has been exhausted (e.g. check quota).
137,SIERRA NEVADA MEMORIAL HOSPITAL,Sierra Nevada Memorial Hospital,https://www.dignityhealth.org/content/dam/dignity-health/pdfs/sacramento/2016-2018-implementation-strategy-snmh.pdf,"none found 
",California Bridge Program Selects 31 Health Facilities to Expand ...,https://www.phi.org/press/california-bridge-program-selects-31-health-facilities-to-expand-mat-for-opioid-use-disorder/,"unusual behavior notice 
",Sierra Nevada Memorial Hospital - Community Benefit 2021 Report ...,https://www.dignityhealth.org/content/dam/dignity-health/documents/cb-reports-2021/Sierra-Nevada-Memorial-Hospital-CBreport2021-Final.pdf,"none found 
"
138,SAINT FRANCIS MEMORIAL HOSPITAL,Saint Francis Memorial Hospital - 2022 Community Health Needs ...,https://www.dignityhealth.org/content/dam/dignity-health/pdfs/chna/2022-chna/saint-francis-mem-hospital-chna-2022.pdf,"none found 
",Kimberly MacPherson | Berkeley Public Health,https://publichealth.berkeley.edu/people/kimberly-macpherson,"none found 
",Saint Francis Memorial Hospital - Community Benefit 2023 Report ...,https://www.dignityhealth.org/content/dam/dignity-health/documents/cb-reports-2023/Saint-Francis-San%20Franciso-CBreport2023.pdf,"none found 
"
139,ENCINO HOSPITAL MEDICAL CENTER,Encino Hospital Medical Center,https://encinomed.org/,"none found 
",Northridge Hospital Medical Center | Dignity Health - Dignity Health,https://www.dignityhealth.org/socal/locations/northridgehospital,"Center for Healthier Communities, Population Health 
",Encino Hospital Medical Center has been nominated by the Los ...,https://encinomed.org/encino-hospital-medical-center-has-been-nominated-by-the-los-angeles-business-journal-as-the-top-hospital-of-the-year/,"none found 
"
140,VENTURA COUNTY MEDICAL CENTER,About Us – Ventura County Health Care Agency,https://vchca.org/about-us/,"none found 
",HOPE Summer Explorers - Ventura County Medical Center Family ...,https://www.venturafamilymed.org/hope-summer-explorers,"none found 
",Leadership – Ventura County Health Care Agency,https://vchca.org/about-us/leadership/,"none found 
"
141,SAN JOAQUIN GENERAL HOSPITAL,San Joaquin General Hospital: Home Page,https://www.sanjoaquingeneral.org/,Unable to generate because of 429 Resource has been exhausted (e.g. check quota).,San Joaquin County Public Health Services,https://www.sjcphs.org/assets/20170731_Combined_CommonwealthFundReport_StocktonHealth.pdf,Unable to generate because of 429 Resource has been exhausted (e.g. check quota).,"San Joaquin General Hospital deal could turn budget, leadership ...",https://www.recordnet.com/story/news/local/2021/08/17/san-joaquin-general-hospital-deal-could-turn-budget-leadership-over-dignity-health/8117969002/,Unable to generate because of 429 Resource has been exhausted (e.g. check quota).
142,PROVIDENCE ST. JUDE MEDICAL CENTER,Providence Leadership | Providence,https://www.providence.org/about/leadership,Unable to generate because of 429 Resource has been exhausted (e.g. check quota).,Providence St. Joseph Debuts Population Health-Management Firm ...,https://www.aha.org/aha-center-health-innovation-market-scan/2019-02-11-providence-st-joseph-debuts-population-health,Unable to generate because of 429 Resource has been exhausted (e.g. check quota).,"Mission Hospital, St. Joseph Hospital, St. Jude Medical Center",https://www.providence.org/-/media/project/psjh/providence/socal/files/about/community-benefit/pdfs/2023/2023-chna-stjudemedicalcenter.pdf?rev=e9dc3ec3cf5845879e8d4e28d07734f7&hash=1A2EFC2893877F45DC42152301DAE064,Unable to generate because of 429 Resource has been exhausted (e.g. check quota).
143,PIH HEALTH HOSPITAL-WHITTIER,PIH Health Community Benefit Report - Fiscal Year 2022,https://www.pihhealth.org/app/files/public/be31dd60-2a77-4f29-b6a9-f8a8b4eab60d/Community%20Benefit%20Report%202022.pdf,Unable to generate because of 429 Resource has been exhausted (e.g. check quota).,PIH Health Annual Report - FY 2020,https://pih-health-annual-report-a18328e028c2db.webflow.io/,Unable to generate because of 429 Resource has been exhausted (e.g. check quota).,About Us | PIH Health,https://www.pihhealth.org/about-us/,Unable to generate because of 429 Resource has been exhausted (e.g. check quota).
144,SANTA ROSA MEMORIAL HOSPITAL,About Santa Rosa Memorial Hospital | Providence,https://www.providence.org/locations/norcal/santa-rosa-memorial-hospital/about-us,"none found 
","Sonoma County supervisors, public health leaders hear alarm from ...",https://www.pressdemocrat.com/article/news/sonoma-county-supervisors-county-health-leaders-face-calls-for-adjustment/,"unusual behavior notice 
",SANTA ROSA MEMORIAL HOSPITAL ST. JOSEPH HEALTH ...,https://www.providence.org/-/media/project/psjh/providence/socal/files/about/community-benefit/reports/srmh-chip-fy15-fy17.pdf?rev=4b5ec8a729b740f5abab436192f0b3fd&hash=3C71C570F281B3360DD5F0CDA5C64B70,"none found 
"
145,EMANUEL MEDICAL CENTER,Public Health leadership | Clark County,https://clark.wa.gov/public-health/public-health-leadership,"Andrea Pruett, Community Health Director 
","Legacy Emanuel Medical Center, Fiscal Year Ended 3/31/15 ...",https://www.oregon.gov/oha/HPA/ANALYTICS/HospitalDocuments/FY15%20CBR-1%20Legacy%20Emanuel%20Med%20Ctr%20-%20Supplemental%20Narrative.pdf,"none found 
",Public Health - Leadership - City of Chicago,https://www.chicago.gov/city/en/depts/cdph/auto_generated/cdph_leadership.html,"none found 
"
146,JOHN MUIR MEDICAL CENTER - WALNUT CREEK CAMPUS,John Muir Health,https://www.johnmuirhealth.com/,"unusual behavior notice 
",John Muir Health Program,https://www.aafp.org/medical-education/directory/residency/detail/9184310,"none found 
",Family Medicine Residency Program,https://www.johnmuirhealth.com/for-physicians/family-medicine-residency.html,"unusual behavior notice 
"
147,GEORGE L MEE MEMORIAL HOSPITAL,2022 COMMUNITY HEALTH NEEDS ASSESSMENT,https://www.meememorial.com/documents/2022-CHNA-Report-Mee-Memorial-Healthcare-System.pdf,Unable to generate because of 429 Resource has been exhausted (e.g. check quota).,Alumni Network | Disparities Solutions Center,https://www.mghdisparitiessolutions.org/alumni-network,Unable to generate because of 429 Resource has been exhausted (e.g. check quota).,Administrative Council | Mee Memorial Healthcare System,https://www.meememorial.com/about-mee/executive-team/,"none found 
"
148,ST MARY MEDICAL CENTER,St. Mary's Medical Center - 2022 Community Health Needs ...,https://www.dignityhealth.org/content/dam/dignity-health/pdfs/chna/2022-chna/st-marys-med-center-chna-2022.pdf,Unable to generate because of 429 Resource has been exhausted (e.g. check quota).,Our Leaders | Essentia Health,https://www.essentiahealth.org/about/our-leaders,Unable to generate because of 429 Resource has been exhausted (e.g. check quota).,Executive Leadership | Southern California | Dignity Health | Dignity ...,https://www.dignityhealth.org/socal/about-us/executive-leadership,Unable to generate because of 429 Resource has been exhausted (e.g. check quota).
149,ADVENTIST HEALTH REEDLEY,Adventist Health Leadership Team,https://www.adventisthealth.org/about-us/leadership-team/,Unable to generate because of 429 Resource has been exhausted (e.g. check quota).,COPE Health Solutions,https://copehealthsolutions.com/,Unable to generate because of 429 Resource has been exhausted (e.g. check quota).,Adventist Health Reedley,https://www.adventisthealth.org/documents/central-valley-network/reedley-2019-community-health-plan-update-annual-report.pdf,Unable to generate because of 429 Resource has been exhausted (e.g. check quota).
150,WATSONVILLE COMMUNITY HOSPITAL,2023 COMMUNITY HEALTH NEEDS ASSESSMENT,https://watsonvillehospital.com/wp-content/uploads/2023/12/2023-PRC-CHNA-Report-Watsonville-Community-Hospital.pdf,"none found 
",Force 10 Partners Taps Industry Veterans to Lead Healthcare ...,https://www.force10partners.com/2023/03/force-10-partners-taps-industry-veterans-to-lead-healthcare-performance-improvement-practice/,"Barbara Yost, Vice President of Population Health 
",Community Health Needs Assessment 2024-2026 ...,https://watsonvillehospital.com/wp-content/uploads/2024/04/2024-WCH-CHNA-Implementation-Strategy.pdf,"none found 
"
151,WASHINGTON HOSPITAL,DNP—Population Health & Systems Leadership | School of Nursing,https://nursing.uw.edu/programs/degree/dnp-phsl/,"unusual behavior notice 
",Leadership: Meet MedStar Health Leaders | MedStar Health,https://www.medstarhealth.org/about/medstar-health-leadership,"none found 
",Leadership | UW Medicine,https://www.uwmedicine.org/about/leadership,"unusual behavior notice 
"
152,SEQUOIA HOSPITAL,Executive Leadership | Northern California | Dignity Health | Dignity ...,https://www.dignityhealth.org/bayarea/about-us/executive-leadership,"none found 
",Alumni Healthcare Leaders: Bill Graham – Washington Square: The ...,https://blogs.sjsu.edu/wsq/2017/11/05/healthcare-leaders-bill-graham/,"unusual behavior notice 
",Sequoia Hospital - Community Benefit 2021 Report and 2022 Plan,https://www.dignityhealth.org/content/dam/dignity-health/documents/cb-reports-2021/Sequoia-CBreport2021-Final.pdf,"none found 
"
153,PALMDALE REGIONAL MEDICAL CENTER,"Palmdale, CA - About Palmdale Regional Medical Center",https://www.swhpalmdaleregional.com/about,"unusual behavior notice 
",Palmdale Regional | West Coast University,https://westcoastuniversity.edu/about/business-development/education-partners/palmdale-regional,"none found 
",The New Southwest Healthcare Officially Launches | Palmdale ...,https://www.swhpalmdaleregional.com/about/news/new-southwest-healthcare-launch,"unusual behavior notice 
"
154,GLENDORA OAKS BEHAVIORAL HEALTH HOSPITAL,Newest Behavioral Health Hospital Opens in the Southland,https://www.primehealthcare.com/newest-behavioral-health-hospital-opens-in-the-southland/,"none found 
",Glendora Hospital - AG's Decision Conditionally Approving The ...,https://oag.ca.gov/system/files/media/ag-decision-glendora-060421.pdf,"none found 
",Department of Mental Health - hope. recovery. wellbeing.,https://dmh.lacounty.gov/,"none found 
"
155,ALAMEDA HOSPITAL,About Us - Alameda Health System,https://www.alamedahealthsystem.org/about-us/,"unusual behavior notice 
",Alameda Health System Addressing Population Health ...,https://www.canopyhealth.com/alameda-health-system-addressing-population-health-management/,"unusual behavior notice 
",Kinkini Banerjee is Named President of the Alameda Health System ...,https://www.alamedahealthsystem.org/kinkini-banerjee-is-named-president-of-the-alameda-health-system-board-of-trustees/,"none found 
"
156,SHARP CHULA VISTA MEDICAL CENTER,Chief Executive Team | Imperial Valley Hospital,https://www.ecrmc.org/about-us/our-leadership-team/,"Dr. Probus, Healthcare Executive 
",Sharp HealthCare executives | Sharp HealthCare,https://www.sharp.com/leadership/executives,"none found 
",Sharp Chula Vista Medical Center - 2022 Community Health Needs ...,https://assets.ctfassets.net/pxcfulgsd9e2/6xBf6jZMSWBCXYpBF2OhYr/9a6fe1e2341279dd4aacd450ee2058bf/sharp-chula-vista-community-health-needs-assessment-executive-summary-fy2022.pdf,"none found 
"
157,HOAG MEMORIAL HOSPITAL PRESBYTERIAN,Hoag Hospital CEO Explains Lawsuit to Split With Providence Health,https://www.healthleadersmedia.com/finance/hoag-hospital-ceo-explains-lawsuit-split-providence-health,"unusual behavior notice 
",Industry Outlook NOW: A Free Online Summit Covering What's Next ...,https://interactive.healthleadersmedia.com/Industry-Outlook-NOW-Jan-2022?partnerref=HLSite&utm_source=HL&utm_medium=emaill&utm_campaign=HLSite,"Peter Schoch, MD, SVP Population Health 
",Leadership | Hoag Leadership Team,https://www.hoag.org/about-hoag/leadership/,"none found 
"
158,AHMC ANAHEIM REGIONAL MEDICAL CENTER,Anaheim Regional Medical Center - AHMC Healthcare,https://www.ahmchealth.com/armc/,"none found 
","San Gabriel Valley Medical Center, AHMC | Hospital in San Gabriel ...",https://ahmchealth.com/sgvmc/,"none found 
",Patient Rights,https://www.ahmchealth.com/armc/armc/armc/getpage.php?name=Patient_Rights,"unusual behavior notice 
"
159,ZUCKERBERG SAN FRANCISCO GENERAL HOSP & TRAUMA CTR,About the Hospital and Level 1 Trauma Center | Zuckerberg San ...,https://zuckerbergsanfranciscogeneral.org/about-us/,Unable to generate because of 429 Resource has been exhausted (e.g. check quota).,"IHI Appoints Susan Ehrlich, CEO of Zuckerberg San Francisco ...",https://www.ihi.org/about/news/ihi-appoints-susan-ehrlich-ceo-zuckerberg-san-francisco-general-its-board-directors,Unable to generate because of 429 Resource has been exhausted (e.g. check quota).,Ward 86 - Zuckerberg San Francisco General,https://zuckerbergsanfranciscogeneral.org/location/ward-86/,"none found 
"
160,GARDEN GROVE HOSPITAL & MEDICAL CENTER,Garden Grove Hospital Named One of the Nation's 100 Top ...,https://gardengrovehospital.com/garden-grove-hospital-named-one-of-the-nations-1/,Unable to generate because of 429 Resource has been exhausted (e.g. check quota).,About Cottage Grove Community Medical Center | PeaceHealth,https://www.peacehealth.org/hospitals/cottage-grove-community-medical-center/about,Unable to generate because of 429 Resource has been exhausted (e.g. check quota).,Healthcare/Prime,https://gardengrovehospital.com/careers/why-prime-healthcare/,Unable to generate because of 429 Resource has been exhausted (e.g. check quota).
161,POMONA VALLEY HOSPITAL MEDICAL CENTER,Faculty | PVHMC,https://www.pvhmc.org/careers-residency/residency-programs/family-medicine-residency-program/meet-the-faculty/,Unable to generate because of 429 Resource has been exhausted (e.g. check quota).,"Michael Vestino, Dr PH, MHA, EML, FACHE - Professor in Master of ...",https://www.linkedin.com/in/michael-vestino-dr-ph-mha-eml-fache-77286314,Unable to generate because of 429 Resource has been exhausted (e.g. check quota).,Medical Residency Program | PVHMC,https://www.pvhmc.org/careers-residency/residency-programs/family-medicine-residency-program/,Unable to generate because of 429 Resource has been exhausted (e.g. check quota).
162,FRENCH HOSPITAL MEDICAL CENTER,"French Hospital Medical Center | San Luis Obispo, CA | Dignity Health",https://www.dignityhealth.org/central-coast/locations/frenchhospital,"none found 
",3 Providers Will Pay $22.5M to Settle Medi-Cal False Claims ...,https://www.healthleadersmedia.com/payer/3-providers-will-pay-225m-settle-medi-cal-false-claims-allegations,"unusual behavior notice 
",French Hospital Medical Center 2022 Community Health ...,https://www.dignityhealth.org/content/dam/dignity-health/pdfs/implementation-strategies/2022/FrenchHospMedCntr-2022ImpStrat.pdf,"none found 
"
163,SHARP CORONADO HOSPITAL AND HLTHCR CTR,Sharp HealthCare executives | Sharp HealthCare,https://www.sharp.com/leadership/executives,"none found 
",Sharp Chula Vista Medical Center - 2022 Community Health Needs ...,https://assets.ctfassets.net/pxcfulgsd9e2/6xBf6jZMSWBCXYpBF2OhYr/9a6fe1e2341279dd4aacd450ee2058bf/sharp-chula-vista-community-health-needs-assessment-executive-summary-fy2022.pdf,"none found 
",Sharp HealthCare: Top San Diego Hospitals and Doctors,https://www.sharp.com/,"none found 
"
164,PROVIDENCE SAINT JOSEPH MEDICAL CTR,Who We Are | Population Health | Providence,https://www.providence.org/about/initiatives/population-health/who-we-are,"unusual behavior notice 
",Providence St. Joseph Debuts Population Health-Management Firm ...,https://www.aha.org/aha-center-health-innovation-market-scan/2019-02-11-providence-st-joseph-debuts-population-health,"unusual behavior notice 
",Providence Leadership | Providence,https://www.providence.org/about/leadership,"none found 
"
165,ADVENTIST HEALTH SIMI VALLEY,Adventist Health Simi Valley Leadership,https://www.adventisthealth.org/simi-valley/about-us/leadership/,"none found 
",DFMCH - Fellowships,https://www.med.upenn.edu/fmch/fellowships,"unusual behavior notice 
",Adventist Health Leadership Team,https://www.adventisthealth.org/about-us/leadership-team/,"none found 
"
166,METHODIST HOSPITAL OF SOUTHERN CA,Executive Leadership | Southern California | Dignity Health | Dignity ...,https://www.dignityhealth.org/socal/about-us/executive-leadership,"none found 
",IU Health Leadership | IU Health,https://iuhealth.org/about-our-system/iu-health-leadership,"none found 
",Executive Leadership | Skagit Regional Health,https://www.skagitregionalhealth.org/about-us/executive-leadership-team,"unusual behavior notice 
"
167,GLENDALE ADVENTIST MEDICAL CENTER,Adventist Health Leadership Team,https://www.adventisthealth.org/about-us/leadership-team/,"none found 
","Andaye Hill-Espinoza - Senior Director, Operations & Delivery, ESG ...",https://www.linkedin.com/in/andayehill,"none found 
",2014-up-and-comers-dr-arby-nahapetian | Modern Healthcare,https://www.modernhealthcare.com/awards/2014-up-and-comers-dr-arby-nahapetian,"Arby Nahapetian, VP of medical affairs and quality 
"
168,DOMINICAN HOSPITAL,Executive Leadership | Northern California | Dignity Health | Dignity ...,https://www.dignityhealth.org/bayarea/about-us/executive-leadership,"none found 
",Executive Leadership Team at Allina Health,https://www.allinahealth.org/about-us/leadership,"Hsieng Su MD, Senior Vice President Chief Medical Executive 
Dominica Tallarico, Executive Vice President and Chief Operating Officer 
Elizabeth Truesdell Smith JD MPH, Senior Vice President General Counsel and Secretary to the Allina Health Board of Directors 
",About Us | Dominican Hospital | Dignity Health | Dignity Health,https://www.dignityhealth.org/bayarea/locations/dominican/about-us,Unable to generate because of 429 Resource has been exhausted (e.g. check quota).
169,DESERT REGIONAL MEDICAL CENTER,Leadership - Health Services Los Angeles County,https://dhs.lacounty.gov/who-we-are/leadership_new/,"Nina J. Park, M.D., CHIEF DEPUTY DIRECTOR, POPULATION HEALTH 
",Transitional Year Residency Program | Desert Regional Graduate ...,https://www.desertcarenetwork.com/health-professionals/graduate-medical-education/residency-programs/transitional-year-residency-program,"none found 
",Intermountain Health Board of Trustees,https://intermountainhealthcare.org/about/who-we-are/leadership/board-of-trustees,"Seraphine Kapsandoy-Jones, PhD, RN, Vice President of Population Healthcare and Clinical Operations 
"
170,ARROWHEAD REGIONAL MEDICAL CENTER,Our Leadership | Arrowhead Regional Medical Center,https://www.arrowheadregional.org/about-us/our-leadership/,"Samantha Huang, Associate Hospital Administrator Population Health 
",Arrowhead Regional Medical Center hospital director announces ...,https://main.sbcounty.gov/2024/05/02/arrowhead-regional-medical-center-hospital-director-announces-retirement/,"none found 
",Samantha Huang to Lead Population Health Initiatives at ARMC,https://www.arrowheadregional.org/news-blog/2022/december/samantha-huang-to-lead-population-health-initiat/,"Samantha Huang, Associate Hospital Administrator for Population Health 
"
171,NATIVIDAD MEDICAL CENTER,About Natividad - Natividad: Inspiring healthy lives,https://www.natividad.com/about/,Unable to generate because of 429 Resource has been exhausted (e.g. check quota).,Elevating Community Voices Through Health Equity Leadership ...,https://www.astho.org/communications/blog/elevating-community-voices-through-health-equity-leadership/,Unable to generate because of 429 Resource has been exhausted (e.g. check quota).,Natividad Receives Quality Leader Award for COVID-19 Response ...,https://www.natividad.com/news_press_release/natividad-receives-quality-leader-award-for-covid-19-response/,Unable to generate because of 429 Resource has been exhausted (e.g. check quota).
