,Hospital Name,Title 1,Link 1,Population Health 1,Title 2,Link 2,Population Health 2,Title 3,Link 3,Population Health 3
117,ANAHEIM GLOBAL MEDICAL CENTER,Anaheim Global Medical Center: Home,https://www.anaheimglobalmedicalcenter.com/,Unable to generate because of 429 Resource has been exhausted (e.g. check quota).,About Anaheim Gmc - THE KPC GROUP,https://thekpcgroup.com/about-anaheim-gmc.html,Unable to generate because of 429 Resource has been exhausted (e.g. check quota).,Contents,https://www.anaheimglobalmedicalcenter.com/wp-content/uploads/2019/07/CA05342G04_Anaheim-Global-MC_Conversion_A1_ED_mm_P2.pdf,Unable to generate because of 429 Resource has been exhausted (e.g. check quota).
118,CHAPMAN GLOBAL MEDICAL CENTER,Peter Baronoff Appointed CEO of KPC Health Systems - Chapman ...,https://www.chapmanglobalmedicalcenter.com/2018/07/20/peter-baronoff-appointed-ceo-of-kpc-health/,"none found 
",BS in Health Sciences - Chapman University,https://www.chapman.edu/crean/academic-programs/undergraduate-programs/bs-health-sciences/index.aspx,"none found 
",Chapman Global Medical Center: Home,https://www.chapmanglobalmedicalcenter.com/,"unusual behavior notice 
"
119,ORANGE COUNTY GLOBAL MEDICAL CENTER,Orange County Global Medical Center,https://www.orangecountyglobalmedicalcenter.com/,"unusual behavior notice 
",Kyle Houraney CHEP - Temecula Valley Hospital,https://www.linkedin.com/in/kyle-houraney-chep-25191b67,"none found 
",UNC Gillings School of Global Public Health,https://sph.unc.edu/,"none found 
"
120,SOUTH COAST GLOBAL MEDICAL CENTER,People Archives - South Coast Global Medical Center,https://www.southcoastglobalmedicalcenter.com/category/people/,"none found 
",Child Family Health International: Home,https://www.cfhi.org/,"none found 
",South Coast Global Medical Center: Home,https://www.southcoastglobalmedicalcenter.com/,"unusual behavior notice 
"
121,KAISER FOUNDATION HOSPITAL MANTECA,Regional Leaders | Kaiser Permanente,https://about.kaiserpermanente.org/who-we-are/leadership-team/regional-leaders,"none found 
",Search our Job Opportunities at Kaiser Permanente,https://www.kaiserpermanentejobs.org/search-jobs,"none found 
",Kaiser Permanente: We're transforming health and health care – find ...,https://about.kaiserpermanente.org/,"none found 
"
122,SHERMAN OAKS HOSPITAL,Sherman Oaks Hospital | Community Hospital in Sherman Oaks,https://shermanoakshospital.org/,"none found 
",Northridge Hospital Medical Center | Southern California Hospitals ...,https://www.dignityhealth.org/socal/locations/northridgehospital,"Center for Healthier Communities, Population Health 
",About Sherman Oaks Hospital,https://shermanoakshospital.org/about-us/,"unusual behavior notice 
"
123,ALVARADO HOSPITAL MEDICAL CENTER,Alvarado Welcome,https://health.ucsd.edu/alvarado-welcome/,"none found 
",Prime Healthcare Announces Preliminary Agreement with UC San ...,https://www.primehealthcare.com/prime-healthcare-announces-preliminary-agreement-with-uc-san-diego-health-for-the-sale-of-alvarado-hospital-medical-center/,"unusual behavior notice 
","UC San Diego Health | San Diego Hospital, Healthcare",https://health.ucsd.edu/,"none found 
"
124,MONTCLAIR HOSPITAL MEDICAL CENTER,Why Healthcare Prime - Montclair Hospital Medical Center,https://montclair-hospital.org/careers/why-healthcare-prime/,Unable to generate because of 429 Resource has been exhausted (e.g. check quota).,Mountainside Medical Center Strengthens Leadership with ...,https://mountainsidehosp.com/news/mountainside-medical-center-strengthens-leadership-accomplished-additions-board-trustees,Unable to generate because of 429 Resource has been exhausted (e.g. check quota).,Prime Healthcare Hospitals Develop Unique Programs,https://montclair-hospital.org/prime-healthcare-hospitals-develop-unique-progra/,Unable to generate because of 429 Resource has been exhausted (e.g. check quota).
125,KAISER FOUNDATION HOSPITAL - ANTIOCH,2022 Community Health Needs Assessment,https://about.kaiserpermanente.org/content/dam/kp/mykp/documents/reports/community-health/antioch-chna-2022.pdf,Unable to generate because of 429 Resource has been exhausted (e.g. check quota).,Search our Job Opportunities at Kaiser Permanente,https://www.kaiserpermanentejobs.org/search-jobs,Unable to generate because of 429 Resource has been exhausted (e.g. check quota).,National leaders | Kaiser Permanente,https://about.kaiserpermanente.org/who-we-are/leadership-team/national-leaders,Unable to generate because of 429 Resource has been exhausted (e.g. check quota).
126,PROVIDENCE-CEDARS SINAI TARZANA MEDICAL CENTER,About Providence Cedars-Sinai Tarzana Medical Center | Providence,https://www.providence.org/locations/socal/tarzana-medical-center/about-us,Unable to generate because of 429 Resource has been exhausted (e.g. check quota).,Cedars-Sinai President and CEO Thomas M. Priselac to Retire,https://www.cedars-sinai.org/newsroom/cedars-sinai-president-and-ceo-thomas-m-priselac-to-retire/,Unable to generate because of 429 Resource has been exhausted (e.g. check quota).,Cedars-Sinai Tarzana Medical Center | Providence,https://www.providence.org/locations/socal/tarzana-medical-center,Unable to generate because of 429 Resource has been exhausted (e.g. check quota).
127,"L A DOWNTOWN MEDICAL CENTER, LLC","L.A. Downtown Medical Center | Los Angeles County, California",https://ladowntownmc.com/,"unusual behavior notice 
",SUNY Downstate Health Sciences University,https://www.downstate.edu/index.html,"unusual behavior notice 
","LADMC Foundation | Improving lives through public health, health ...",https://ladmcfoundation.org/,"none found 
"
128,SHASTA REGIONAL MEDICAL CENTER,Shasta Regional Medical Center Earns 'A' Hospital Safety Grade ...,https://shastaregional.com/shasta-regional-medical-center-earns-a-hospital-safety-grade-from-the-leapfrog-group/,"none found 
",How Healthy is Shasta County? An Assessment of Our Health,https://www.shastacounty.gov/sites/default/files/fileattachments/health_amp_human_services_agency/page/3246/how-healthy-is-shasta-county-cha.pdf,"unusual behavior notice 
",Residency program in Internal Medicine | Shasta Regional Med,https://shastaregional.com/residency-program-internal-medicine/,"none found 
"
129,KAISER FOUNDATION HOSPITAL-MORENO VALLEY,2022 Community Health Needs Assessments (CHNA),https://about.kaiserpermanente.org/content/dam/kp/mykp/documents/reports/community-health/moreno-valley-chna-2022.pdf,"none found 
",Search our Job Opportunities at Kaiser Permanente,https://www.kaiserpermanentejobs.org/search-jobs,"none found 
",Moreno Valley Heacock Medical Offices | Kaiser Permanente,https://healthy.kaiserpermanente.org/southern-california/facilities/moreno-valley-heacock-medical-offices-100088,"unusual behavior notice 
"
130,SUTTER SURGICAL HOSPITAL - NORTH VALLEY,North Valley Patient Rights and Responsibilities | Sutter Health,https://www.sutterhealth.org/sshnv/for-patients/patient-rights-responsibilities,"unusual behavior notice 
",Sutter Health - Wikipedia,https://en.wikipedia.org/wiki/Sutter_Health,"none found 
",Sutter Health Leadership,https://www.sutterhealth.org/about/leadership,"none found 
"
131,KAISER FOUNDATION HOSPITAL - VACAVILLE,2022 Community Health Needs Assessment,https://about.kaiserpermanente.org/content/dam/kp/mykp/documents/reports/community-health/vacaville-chna-2022.pdf,"none found 
",Job Opportunities at Kaiser Permanente,https://www.kaiserpermanentejobs.org/search-jobs,"none found 
",National leaders | Kaiser Permanente,https://about.kaiserpermanente.org/who-we-are/leadership-team/national-leaders,"none found 
"
132,HOAG ORTHOPEDIC INSTITUTE,Recognized Excellence | Hoag Orthopedic Institute,https://www.hoagorthopedicinstitute.com/why-choose-hoi-/recognized-excellence/,"none found 
",Leadership | Hoag Leadership Team,https://www.hoag.org/about-hoag/leadership/,"none found 
",Two Major Philanthropic Gifts Enable Hoag to Create Endowed ...,https://www.hoagorthopedicinstitute.com/press-center/press-releases/2015/two-major-philanthropic-gifts-enable-hoag-to-cre/,"unusual behavior notice 
"
133,LOMA LINDA UNIVERSITY MEDICAL CENTER-MURRIETA,School of Public Health | Loma Linda University,https://publichealth.llu.edu/,"none found 
",About Loma Linda University Health,https://llu.edu/about-llu/about-loma-linda-university-health,"unusual behavior notice 
",School of Pharmacy | Loma Linda University,https://pharmacy.llu.edu/,"none found 
"
134,COAST PLAZA HOSPITAL,Behavioral Health Unit Opens for LA Safety Net Communities ...,https://www.coastplazahospital.com/newsroom/news/behavioral-health-unit-opens-for-la-safety-net-communities/,Unable to generate because of 429 Resource has been exhausted (e.g. check quota).,Four Executive Appointments Announced | Pipeline Health,https://www.pipelinehealth.us/newsroom/news/four-executive-appointments-announced/,Unable to generate because of 429 Resource has been exhausted (e.g. check quota).,Coast Plaza Hospital Recognized by the City for Vaccine ...,https://www.coastplazahospital.com/newsroom/news/coast-plaza-hospital-recognized-by-the-city-for-vaccine-distribution-in-norwalk-community/,"unusual behavior notice 
"
135,KAISER FOUNDATION HOSPITAL - ROSEVILLE,2022 Community Health Needs Assessment,https://about.kaiserpermanente.org/content/dam/kp/mykp/documents/reports/community-health/roseville-chna-2022.pdf,Unable to generate because of 429 Resource has been exhausted (e.g. check quota).,Job Opportunities at Kaiser Permanente,https://www.kaiserpermanentejobs.org/search-jobs,Unable to generate because of 429 Resource has been exhausted (e.g. check quota).,Kaiser Permanente: We're transforming health and health care – find ...,https://about.kaiserpermanente.org/,Unable to generate because of 429 Resource has been exhausted (e.g. check quota).
136,TEMECULA VALLEY HOSPITAL,"About Temecula Valley Hospital | Temecula, California",https://www.swhtemeculavalley.com/about,"unusual behavior notice 
",Medical Career Pathway & Future Physician Leaders | Temecula CA,https://temeculaca.gov/687/Future-Physician-Leaders-Program,"none found 
",Southwest Healthcare Temecula Valley Hospital CEO Darlene ...,https://www.swhtemeculavalley.com/about/news/darlene-wetton-promoted-group-vice-president,Unable to generate because of 429 Resource has been exhausted (e.g. check quota).
137,COLLEGE MEDICAL CENTER,Summer Public Health Scholars Program | Columbia University ...,https://www.publichealth.columbia.edu/academics/special-programs/pathway-programs/summer-public-health-scholars-program,"unusual behavior notice 
",Duke Department of Population Health Sciences,https://populationhealth.duke.edu/,"none found 
",Rural Programs – College of Community Health Sciences | The ...,https://cchs.ua.edu/rural-programs/,"Antonio J. Gardner, PhD., MS, MCHES®, Director of Education and Evaluation, Susan Guin, MSN, CRNP, Associate Director, James Leeper, PhD, Professor Emeritus, Holly McCaleb, MD, Assistant Director 
"
138,KAISER FOUNDATION HOSPITAL - SAN LEANDRO,San Leandro Medical Center | Kaiser Permanente,https://healthy.kaiserpermanente.org/northern-california/facilities/san-leandro-medical-center-301981,"unusual behavior notice 
",2022 Community Health Needs Assessment,https://about.kaiserpermanente.org/content/dam/kp/mykp/documents/reports/community-health/san-leandro-chna-2022.pdf,"none found 
",Job Opportunities at Kaiser Permanente,https://www.kaiserpermanentejobs.org/search-jobs,"none found 
"
139,LOMA LINDA UNIVERSITY CHILDREN'S HOSPITAL,Loma Linda University Children's Health: The Regional Leader In ...,https://lluch.org/,"none found 
",School of Public Health | Loma Linda University,https://publichealth.llu.edu/,"unusual behavior notice 
",Leadership | Loma Linda University Children's Health,https://lluch.org/about-us/leadership,"none found 
"
140,"MARTIN LUTHER KING, JR. COMMUNITY HOSPITAL",Jorge Reyno | Vice President of Population Health at MLKCH,https://www.mlkch.org/our-leaders/jorge-reyno,"Dr. Jorge Reyno, Senior Vice President of Population Health 
","Martin Luther King, Jr. Outpatient Center",https://dhs.lacounty.gov/mlk/,"unusual behavior notice 
",Meet Our Leaders | Board of Directors | Executive Team,https://www.mlkch.org/our-leaders,"none found 
"
141,FOOTHILL REGIONAL MEDICAL CENTER,Prospect Medical Holdings Relies on Founding Principles in ...,https://www.foothillregionalmedicalcenter.com/news/2020/prospect-medical-holdings-relies-on-founding-principles-in-responding-to-covid-19/,Unable to generate because of 429 Resource has been exhausted (e.g. check quota).,Our Leadership - Yuma Regional Medical Center,https://www.yumaregional.org/about-us/our-leadership/,Unable to generate because of 429 Resource has been exhausted (e.g. check quota).,Foothill Regional Medical Center | Serving Tustin and Santa Ana ...,https://www.foothillregionalmedicalcenter.com/,Unable to generate because of 429 Resource has been exhausted (e.g. check quota).
142,CASA COLINA HOSPITAL,Timeline | Casa Colina Hospital and Centers for Healthcare,https://www.casacolina.org/about-us/history/timeline/,Unable to generate because of 429 Resource has been exhausted (e.g. check quota).,$115k-$300k Director Population Health Jobs (NOW HIRING),https://www.ziprecruiter.com/Jobs/Director-Population-Health,Unable to generate because of 429 Resource has been exhausted (e.g. check quota).,"Casa Colina Hospital & Centers for Healthcare | Pomona, CA",https://www.casacolina.org/,Unable to generate because of 429 Resource has been exhausted (e.g. check quota).
143,COLUSA MEDICAL CENTER,About Us - Colusa Medical Center,https://colusamedcenter.com/about-us/,Unable to generate because of 429 Resource has been exhausted (e.g. check quota).,Lovepreet Kaur - Colusa Medical Center,https://www.linkedin.com/in/lovepreet-kaur-48b34412a,Unable to generate because of 429 Resource has been exhausted (e.g. check quota).,Complaint Process - Colusa Medical Center,https://colusamedcenter.com/complaint-process/,Unable to generate because of 429 Resource has been exhausted (e.g. check quota).
144,ADVENTIST HEALTH TULARE,Adventist Health Leadership Team,https://www.adventisthealth.org/about-us/leadership-team/,"none found 
",Adventist Health Is Building Its Future Workforce Now | COPE Health ...,https://copehealthsolutions.com/cblog/adventist-health-is-building-its-future-workforce-now/,"none found 
",Adventist Health Tulare Family Medicine Residency,https://www.adventisthealth.org/residency-program/tulare-family-medicine-residency/,"Muhammad Nausherwan Khan, MD, FAAFP, Program Director 
"
145,DOCS SURGICAL HOSPITAL,Executive Leadership | Mount Sinai - New York,https://www.mountsinai.org/about/executive-leadership,"none found 
",Docs Generate an Average $2.4M a Year Per Hospital ...,https://www.healthleadersmedia.com/finance/docs-generate-average-24m-year-hospital,"unusual behavior notice 
",Leadership | OhioHealth,https://www.ohiohealth.com/about-us/leadership,"unusual behavior notice 
"
146,EASTERN PLUMAS HOSPITAL - PORTOLA CAMPUS,Eastern Plumas Healthcare,http://www.ephc.org/,"unusual behavior notice 
",Eastern Plumas Health Care | LinkedIn,https://www.linkedin.com/company/eastern-plumas-health-care,Unable to generate because of 429 Resource has been exhausted (e.g. check quota).,Plumas County Community Health Profile 2012,https://www.naccho.org/uploads/downloadable-resources/Plumas_County_CHA_December_2012.pdf,"none found 
"
147,ADVENTIST HEALTH TEHACHAPI VALLEY,Adventist Health Leadership Team,https://www.adventisthealth.org/about-us/leadership-team/,"none found 
",Kern County Public Health Department,https://kernpublichealth.com/,"none found 
",Adventist Health Tehachapi Valley Administrative Team,https://www.adventisthealth.org/tehachapi-valley/leadership/administrative-team/,"none found 
"
148,SOUTHERN INYO HOSPITAL,Southern Inyo Healthcare District,https://sihd.org/,"unusual behavior notice 
",Force 10 Partners Taps Industry Veterans to Lead Healthcare ...,https://www.force10partners.com/2023/03/force-10-partners-taps-industry-veterans-to-lead-healthcare-performance-improvement-practice/,"Barbara Yost, Vice President of Population Health 
",Northern Inyo Healthcare District 2022 Community Health Needs ...,https://www.nih.org/documents/CHNA%20reports/NIHD-CHNA-Final-Report.pdf,"none found 
"
149,MAMMOTH HOSPITAL,Mammoth Hospital's journey to revolutionizing health care with ...,https://www.ruralhealth.us/blogs/2024/03/mammoth-hospital-s-journey-to-revolutionizing-health-care-with-population-health,"Kate Britton, population health manager 
",Administration – Mammoth Hospital,https://mammothhospital.org/about-us/administration/,"none found 
","Sandra Pearce, MSN, RN, PHN, CNS - Population Health Nurse ...",https://www.linkedin.com/in/sandra-pearce,"none found 
"
150,JOHN C FREMONT HEALTHCARE DISTRICT,Senior Team,https://www.jcf-hospital.com/getpage.php?name=Senior_Team,"unusual behavior notice 
",MARIPOSA COUNTY COMMUNITY HEALTH IMPROVEMENT ...,https://www.mariposacounty.org/DocumentCenter/View/81973/01_10_2020-CHIP-Charter-v5,"none found 
",Board of Directors,https://www.jcf-hospital.com/getpage.php?name=Board_of_Directors,"unusual behavior notice 
"
151,MAYERS MEMORIAL HOSPITAL,Administration,https://www.mayersmemorial.com/getpage.php?name=Administration,"none found 
",Executive Leadership | Southern California | Dignity Health | Dignity ...,https://www.dignityhealth.org/socal/about-us/executive-leadership,"none found 
",Louis Ward Selected to Top CEO for Third Time,https://www.mayersmemorial.com/getpage.php?name=Louis_Ward_Selected_to_Top_CEO_for_Third_Time,"none found 
"
152,GLENN MEDICAL CENTER,Leadership | UW Medicine,https://www.uwmedicine.org/about/leadership,"unusual behavior notice 
",People,https://www.kumc.edu/outreach/center-for-african-american-health/our-team.html,Unable to generate because of 429 Resource has been exhausted (e.g. check quota).,Department of Population and Public Health Sciences | Boonshoft ...,https://medicine.wright.edu/population-and-public-health-sciences,Unable to generate because of 429 Resource has been exhausted (e.g. check quota).
153,CATALINA ISLAND MEDICAL CENTER,Community Health Needs Assessment,https://catalinaislandhealth.org/wp-content/uploads/2020/11/CIMC_CHNA_03192020.pdf,"none found 
",Champion for CI Health 2021 - Catalina Island Health Foundation,https://cihealthfoundation.org/champion/,"Santana Maria Dominguez, Family Nurse Practitioner
Dr. Daniel Davis, Public Health & Emergency Medicine Physician 
",COMMUNITY HEALTH NEEDS ASSESSMENT,https://catalinaislandhealth.org/wp-content/uploads/2024/06/CIHealth_CHNA_FY2023.pdf,"none found 
"
154,SURPRISE VALLEY COMMUNITY HOSPITAL,"Public Health | Maricopa County, AZ",https://www.maricopa.gov/5302/Public-Health,"none found 
",Modoc County Community Health Needs Assessment,https://webgen1files.revize.com/modochealth/Modoc%20County%20Community%20Health%20Needs%20Assessment%20Final%2001-31-24.pdf,"none found 
",Public Health Careers | Florida Department of Health,https://www.floridahealth.gov/about/careers/index.html,"unusual behavior notice 
"
155,JEROLD PHELPS COMMUNITY HOSPITAL,Jerold Phelps Community Hospital - California Hospital Association,https://calhospital.org/jerold-phelps-community-hospital-2/,"none found 
",COVID-19 • SoHum Health,https://sohumhealth.org/services/covid-19/,"unusual behavior notice 
",CA Quits Health System Learning Collaborative | Center for ...,https://health.ucdavis.edu/chpr/programs/ca-quits/quality-initiative/health-system-learning-collaborative,"none found 
"
156,ADVENTIST HEALTH HOWARD MEMORIAL,Adventist Health Howard Memorial Executives,https://www.adventisthealth.org/howard-memorial/about-us/executives/,"Linda Givens, Administrator, Amy Buckingham, Nursing Director 
",One Patient at a Time: Mendocino Providers Addressing Substance ...,https://www.phi.org/about/impacts/changing-the-drug-culture-in-mendocino/,"unusual behavior notice 
",ADVENTIST HEALTH MENDOCINO COAST 2022 COMMUNITY ...,https://www.adventisthealth.org/documents/mendocino-coast/mendocoast-2022-chis.pdf,"none found 
"
157,ORCHARD HOSPITAL,Leadership | Orchard Hospital,https://www.orchardhospital.com/about-orchard/leadership.html,"none found 
",Leadership - Health Services Los Angeles County,https://dhs.lacounty.gov/who-we-are/leadership_new/,"Nina J. Park, M.D., CHIEF DEPUTY DIRECTOR, POPULATION HEALTH 
",Administration | Orchard Hospital,https://www.orchardhospital.com/about-orchard/leadership/administration.html,"unusual behavior notice 
"
158,MOUNTAINS COMMUNITY HOSPITAL,Board of Directors - Mountains Community Hospital,https://www.mchcares.com/about/board-of-directors/,"none found 
",From CPP: Transylvania health care woes. Leaders voice frustration ...,https://mountainx.com/news/from-cpp-transylvania-health-care-woes-leaders-voice-frustration-with-hca-hospital-management-in-nc-mountain-community/,"none found 
","Mountain States Health Alliance, Wellmont Health System boards ...",https://www.balladhealth.org/news/Mountain-States-Health-Alliance,"unusual behavior notice 
"
159,KERN VALLEY HEALTHCARE DISTRICT,Hospital Leadership - Kern Valley Health District,https://www.kvhd.org/hospital-leadership/,"none found 
",Kern Valley Healthcare District - California Hospital Association,https://calhospital.org/kern-valley-hospital-district/,"none found 
",Kern Valley Health District - Home,https://www.kvhd.org/,"none found 
"
160,TRINITY HOSPITAL,"Leadership | St. Joseph's Health Syracuse, New York (NY) Hospitals",https://www.sjhsyr.org/about-us/leadership,"Kristen M Mucitelli, VP Population Health Management 
",Sitemap,https://www.trinity-health.org/sitemap.aspx,"none found 
",Derek Novak is one of Becker's Hospital Review's population health ...,https://www.mercyone.org/about-us/news-events/derek-novak-is-one-of-beckers-hospital-reviews-population-health-leaders-to-know,"unusual behavior notice 
"
161,FAIRCHILD MEDICAL CENTER,"About Fairchild Medical Center in Yreka, California",https://fairchildmed.org/about,"unusual behavior notice 
",RAMIL C. CODINA > Fairchild Air Force Base > Display,https://www.fairchild.af.mil/Information/Biographies/Display/Article/1955557/ramil-c-codina/,"Colonel Ramil C. Codina, Commander 92d Medical Group 
","Fairchild Medical Center | Yreka, California",https://fairchildmed.org/,"none found 
"
162,ADVENTIST HEALTH CLEARLAKE,Adventist Health Clear Lake Executive Team,https://www.adventisthealth.org/clear-lake/about-us/executive-team/,"none found 
",Lake County Wellness Roadmap | NACCHO,https://www.naccho.org/uploads/downloadable-resources/Lake-County-Wellness-Roadmap.pdf,"none found 
",Adventist Health Leadership Team,https://www.adventisthealth.org/about-us/leadership-team/,"none found 
"
163,REDWOOD MEMORIAL HOSPITAL,"Chief Medical Officer, Humboldt County",https://providence.jobs/eureka-ca/chief-medical-officer-humboldt-county/8CA59ADAC3CF4F9EA240D8918A66E054/job/?vs=28,"none found 
",St. Joseph Hospital Redwood Memorial Hospital,https://www.providence.org/-/media/project/psjh/providence/socal/files/about/community-benefit/reports/2024-2026-chip-st-joseph-hospital-eureka.pdf,"Martha Shanahan, Director, Community Health 
",About Us | CommonSpirit Health,https://www.commonspirit.org/about-us,"CommonSpirit establishes population health services organization, The PHSO will provide services such as advanced population health analytics network management care coordination data management and analytics 
"
164,MERCY MEDICAL CENTER MT SHASTA,Mercy Medical Center Mt. Shasta - Community Benefit 2023 Report ...,https://www.dignityhealth.org/content/dam/dignity-health/documents/cb-reports-2023/Mercy-Mt-Shasta-CBreport2023.pdf,"none found 
","Thomas Miller - Mount Shasta, California, United States ...",https://www.linkedin.com/in/thomas-miller-baa80158,"none found 
",Executive Leadership | Southern California | Dignity Health | Dignity ...,https://www.dignityhealth.org/socal/about-us/executive-leadership,"none found 
"
165,BANNER LASSEN MEDICAL CENTER,2019 Community Health Needs Assessment,https://www.bannerhealth.com/-/media/files/project/bh/chna-reports/2019/california/banner-lassen---2019-chna-report.ashx,"none found 
",177+ women hospital presidents and CEOs to know | 2023,https://www.beckershospitalreview.com/lists/177-women-hospital-presidents-and-ceos-to-know.html,"none found 
",Job Search | Careers,https://www.bannerhealth.com/careers/job-search,"none found 
"
166,HEALDSBURG DISTRICT HOSPITAL,2 California Hospitals Directly Employ Physicians | rural health ...,https://www.healthleadersmedia.com/strategy/2-california-hospitals-directly-employ-physicians,"none found 
",2016 Sonoma County Community Health Needs Assessment,https://sonomacounty.ca.gov/Main%20County%20Site/General/Sonoma/Sample%20Dept/Sample%20Dept/Divisions%20and%20Sections/Department%20Information/Public%20Reports/Report%20Details/_Documents/community-health-needs-assessment-2016.pdf,"none found 
",About Us | Healdsburg Hospital | Providence,https://www.providence.org/locations/norcal/healdsburg-district-hospital/about-us,"none found 
"
167,COLORADO RIVER MEDICAL CENTER,Colorado River Service Unit | Healthcare Facilities,https://www.ihs.gov/phoenix/healthcarefacilities/coloradoriver/,"none found 
",2024 Residency Matches | Harrison College of Pharmacy,https://pharmacy.auburn.edu/news/2023-24/042524-residencies.php,"none found 
","Population Health Reports | Population Health Analytics, Metrics ...",https://phame.uic.edu/population-health-reports/,"none found 
"
168,NORTHERN INYO HOSPITAL,Allison Partridge named NIHD's new Chief Nursing Officer,https://www.nih.org/nihd-news/2020/august/allison-partridge-named-nihd-s-new-chief-nursing/,"none found 
",California Bridge Program Selects 31 Health Facilities to Expand ...,https://www.phi.org/press/california-bridge-program-selects-31-health-facilities-to-expand-mat-for-opioid-use-disorder/,"unusual behavior notice 
",Northern Inyo Healthcare District 2022 Community Health Needs ...,https://www.nih.org/documents/CHNA%20reports/NIHD-CHNA-Final-Report.pdf,"none found 
"
169,MENDOCINO COAST DISTRICT HOSPITAL,Adventist Health Leadership Team,https://www.adventisthealth.org/about-us/leadership-team/,"none found 
",Adventist Health Mendocino Coast welcomes new community board ...,https://www.advocate-news.com/2020/10/13/adventist-health-mendocino-coast-welcomes-new-community-board/,"none found 
",ADVENTIST HEALTH MENDOCINO COAST 2022 COMMUNITY ...,https://www.adventisthealth.org/documents/mendocino-coast/mendocoast-2022-chis.pdf,"none found 
"
170,PLUMAS DISTRICT HOSPITAL,Public invited to groundbreaking ceremony for PDH's skilled nursing ...,https://www.plumasnews.com/public-invited-to-groundbreaking-ceremony-for-pdhs-skilled-nursing-facility/,"none found 
",Method to the madness of RCM improvement: 4 questions with ...,https://www.beckershospitalreview.com/finance/method-to-the-madness-of-rcm-improvement-4-questions-with-plumas-district-hospital-cfo-caleb-johnson.html,"none found 
","Tobacco Use Reduction Program | Plumas County, CA - Official ...",https://www.plumascounty.us/2036/Tobacco-Use-Reduction-Program-TURP,"none found 
"
171,SENECA DISTRICT HOSPITAL,About - Seneca Healthcare District,https://senecahospital.org/about/,"none found 
",Allegheny Health Network Leadership & Board of Directors,https://www.ahn.org/about/leadership,"William K. Johnjulio, MD, Chief Population Health Officer, Medical Director, Clinically Integrated Network 
",Leadership - Seneca Healthcare District,https://senecahospital.org/leadership/,"none found 
"
172,TAHOE FOREST HOSPITAL,News Flash • Training the Best for the Worst,https://www.nevadacountyca.gov/CivicAlerts.aspx?AID=7635,"Kim Stine, Nevada County Public Health Emergency Preparedness and Response Coordinator, 
Jessica Ferrer, Nevada County Public Health 
",Compliance Ethics | Tahoe Forest Hospital,https://www.tfhd.com/compliance-ethics,"none found 
",Jake Dorst - Tahoe Forest Hospital District | LinkedIn,https://www.linkedin.com/in/jakedorst,"none found 
"
173,SUTTER LAKESIDE HOSPITAL,Sutter Health Leadership,https://www.sutterhealth.org/about/leadership,"unusual behavior notice 
",Leadership | Marshall Medical,https://www.marshallmedical.org/about-us/leadership/,"Martin Entwistle MD, Associate Chief Medical Officer VP Population Health and Ancillary Services 
",Sutter Lakeside Hospital | Sutter Health,https://www.sutterhealth.org/lakeside,"none found 
"
174,MODOC MEDICAL CENTER,Modoc Medical Center,https://modocmedicalcenter.org/,Unable to generate because of 429 Resource has been exhausted (e.g. check quota).,CA Quits Health System Learning Collaborative | Center for ...,https://health.ucdavis.edu/chpr/programs/ca-quits/quality-initiative/health-system-learning-collaborative,Unable to generate because of 429 Resource has been exhausted (e.g. check quota).,BOD & Finance,https://modocmedicalcenter.org/board-of-directors/,Unable to generate because of 429 Resource has been exhausted (e.g. check quota).
175,SANTA YNEZ VALLEY COTTAGE HOSPITAL,Administrative Team - Cottage Health Medical Staff,https://www.cottagehealth.org/about/leadership/administrative-team/,Unable to generate because of 429 Resource has been exhausted (e.g. check quota).,"Resources | Santa Barbara County, CA - Official Website",https://www.countyofsb.org/2230/Resources,Unable to generate because of 429 Resource has been exhausted (e.g. check quota).,Community Benefit - Health Needs Assessment - Cottage Health,https://www.cottagehealth.org/about/community-benefit/,Unable to generate because of 429 Resource has been exhausted (e.g. check quota).
176,MARK TWAIN MEDICAL CENTER,Mark Twain Medical Center,https://www.dignityhealth.org/content/dam/dignity-health/pdfs/2017-marktwainmedicalcenter-implementationstrategy.pdf,Unable to generate because of 429 Resource has been exhausted (e.g. check quota).,AHA Rural Health Services Committee names 2024 leaders | AHA ...,https://www.aha.org/news/headline/2023-12-01-aha-rural-health-services-committee-names-2024-leaders,Unable to generate because of 429 Resource has been exhausted (e.g. check quota).,Mark Twain Medical Center - Community Benefit 2023 Report and ...,https://www.dignityhealth.org/content/dam/dignity-health/central-ca/pdfs/mtmc-community-benefit-report-2023-1.pdf,Unable to generate because of 429 Resource has been exhausted (e.g. check quota).
177,RIDGECREST REGIONAL HOSPITAL,340B Program | Ridgecrest Regional Hospital,https://www.rrh.org/community-info/community-outreach/340b-program/,"none found 
",Well-being Leader Addresses Mental Health in Primary Care ...,https://www.aafp.org/news/family-doc-focus/hani-chaabo.html,"none found 
",Community Health Needs Assessment | Ridgecrest Regional Hospital,https://www.rrh.org/community-info/community-outreach/community-health-needs-assessment/,"none found 
"
